5.531557382 -11.424995463 -0.232469159 -0.585725995 -0.779394675 0.051751880 0.216311679
1.935114689 -2.685588528 6.649167795 0.353537659 0.015542513 -0.008078698 0.935256269
1.173075905 -8.434251038 11.035552459 -0.519074742 -0.381307776 -0.592081708 -0.484360447
1.631061330 -3.965073452 8.632524460 -0.451459456 0.481830830 0.062939110 0.748372955
-0.960478285 -17.590094681 9.843043158 -0.617723605 0.312843428 -0.711201437 -0.121404504
-0.616271851 -6.323080224 9.178503507 -0.125935281 -0.134519777 0.978711979 0.090374754
8.761356739 -8.774097859 2.037948663 0.023558265 0.668250188 -0.692060724 0.271916621
6.306406124 -13.072140243 2.257768272 -0.513730674 0.547042048 0.644996683 0.144239634
-6.123306990 -12.358785195 2.932777529 -0.861483228 -0.141029254 -0.169506876 0.457410993
9.077120053 -5.360589858 7.418902811 0.592943382 -0.240862255 -0.727325097 -0.247793710
7.072920233 -11.435619315 9.286803998 0.592966448 -0.156964574 0.359240069 -0.703348766
6.711340079 -10.090580496 7.960426489 -0.361078151 0.904092858 0.224208408 -0.044376376
-3.849446177 -6.186104352 11.862384468 -0.454466856 -0.245999333 -0.813262076 -0.267486448
-3.919095846 -6.701186285 1.925476570 -0.093677992 -0.634391177 -0.765728165 -0.049321857
0.471853512 -10.884562206 2.188308462 -0.694925572 0.718619388 0.003408555 0.025553982
0.295638485 -1.802500180 9.784242544 -0.441855422 -0.079534333 -0.431888740 -0.782246887
6.186566758 -2.185980749 6.605412256 -0.594053681 0.229199629 0.699578586 -0.324280058
-1.241793356 -14.656967818 9.396297110 0.362963851 -0.684215609 0.097053667 -0.625049462
2.901920266 -10.694660396 12.970835080 0.861756051 0.210618492 -0.244634891 -0.391369556
1.661522127 -19.380329326 2.741421191 -0.419016825 -0.504493222 -0.001580022 -0.754923170
